STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/2/2001,,,0.27,",,0,0700",0,"P,,0,",0,"P,,0,",70,",,0",56,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/3/2001,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",55,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/4/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",71,",,0",53,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/5/2001,,,0.22,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",55,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/6/2001,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",64,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/7/2001,,,0.58,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",64,",,0",65,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/8/2001,,,0.1,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",61,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/9/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",55,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/10/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",53,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/11/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",53,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/12/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",57,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/13/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",61,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/14/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",64,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/15/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",64,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/16/2001,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",66,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/17/2001,,,0.37,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",59,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/18/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",54,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/19/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",56,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/20/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",89,",,0",60,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/21/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",89,",,0",63,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/22/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",64,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/23/2001,,,0.85,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",61,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/24/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",58,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/25/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",58,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/26/2001,,,0.12,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",58,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/27/2001,,,0.05,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",61,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/28/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",66,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/29/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",66,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,6/30/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",89,",,0",65,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/1/2001,,,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",65,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/2/2001,,,0.04,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",65,",,0",65,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/3/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",57,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/4/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",60,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/5/2001,,,0.53,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",63,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/6/2001,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",60,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/7/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",54,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/8/2001,,,0.56,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",54,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/9/2001,,,1.57,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",66,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/10/2001,,,0.01,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",67,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/11/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",66,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/12/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",57,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/13/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",57,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/14/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",54,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/15/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",54,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/16/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",55,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/17/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",57,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/18/2001,,,0.33,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",64,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/19/2001,,,0.04,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",66,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/20/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",65,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/21/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",77,",,0",61,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/22/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",60,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/23/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",61,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/24/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",88,",,0",62,",,0",64,",I,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/25/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",91,",,0",66,",I,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/26/2001,,,1.34,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",69,",,0",70,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/27/2001,,,2.14,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",65,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/28/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",76,",,0",64,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/29/2001,,,1.52,",,0,0700",0,"P,,0,",0,"P,,0,",67,",,0",62,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/30/2001,,,1.29,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",63,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,7/31/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",64,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/1/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",65,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/2/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",66,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/3/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",66,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/4/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",66,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/5/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",68,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/6/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",68,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/7/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",68,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/8/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",91,",,0",69,",,0",71,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/9/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",90,",,0",71,",,0",71,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/10/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",92,",,0",71,",,0",73,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/11/2001,,,0.33,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",70,",,0",72,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/12/2001,,,0.08,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",70,",,0",71,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/13/2001,,,0.19,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",69,",,0",69,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/14/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",65,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/15/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",64,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/16/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",64,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/17/2001,,,0.03,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",67,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/18/2001,,,0.06,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",63,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/19/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",63,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/20/2001,,,0.05,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",63,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/21/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",62,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/22/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",60,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/23/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",61,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/24/2001,,,0.78,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",67,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/25/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",66,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/26/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",66,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/27/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",66,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/28/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",67,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/29/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",66,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/30/2001,,,0.05,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",66,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/31/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",67,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/1/2001,,,0.42,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",67,",,0",67,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/2/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",62,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/3/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",62,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/4/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",62,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/5/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",64,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/6/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",60,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/7/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",61,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/8/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",87,",,0",64,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/9/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",85,",,0",63,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/10/2001,,,0.73,",,0,0700",0,"P,,0,",0,"P,,0,",84,",,0",62,",,0",68,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/11/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",80,",,0",60,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/12/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",81,",,0",57,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/13/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",86,",,0",58,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/14/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",83,",,0",58,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/15/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",74,",,0",48,",,0",49,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/16/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",48,",,0",49,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/17/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",75,",,0",49,",,0",53,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/18/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",53,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/19/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",77,",,0",55,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/20/2001,,,0.3,",,0,0700",0,"P,,0,",0,"P,,0,",78,",,0",59,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/21/2001,,,0.2,",,0,0700",0,"P,,0,",0,"P,,0,",72,",,0",59,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/22/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",77,",,0",58,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/23/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",79,",,0",57,",,0",57,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/24/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",82,",,0",56,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/25/2001,,,0.76,",,0,0700",0,"P,,0,",0,"P,,0,0700",67,",,0",50,",,0",50,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/26/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",56,",,0",45,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/27/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",65,",,0",42,",,0",43,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/28/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",70,",,0",43,",,0",52,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/29/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,0700",65,",,0",46,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/30/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",75,",,0",45,",,0",45,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/1/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",69,",,0",42,",,0",47,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/2/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",74,",,0",42,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/3/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",79,",,0",46,",,0",51,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/4/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",82,",,0",47,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/5/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",79,",,0",44,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/6/2001,,,0.08,",,0,0700",0,"P,,0,",0,"P,,0,0700",79,",,0",45,",,0",47,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/7/2001,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,0700",56,",,0",33,",,0",34,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/8/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",59,",,0",29,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/9/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",64,",,0",30,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/10/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",69,",,0",29,",,0",33,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/11/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",71,",,0",32,",,0",45,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/12/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",79,",,0",44,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/13/2001,,,0.13,",,0,0700",0,"P,,0,",0,"P,,0,0700",69,",,0",50,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/14/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",70,",,0",54,",,0",64,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/15/2001,,,0.95,",,0,0700",0,"P,,0,",0,"P,,0,0700",72,",,0",44,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/16/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",70,",,0",39,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/17/2001,,,0.02,",,0,0700",0,"P,,0,",0,"P,,0,0700",59,",,0",36,",,0",42,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/18/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",53,",,0",28,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/19/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",65,",,0",30,",,0",31,",I,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/20/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",70,",,0",34,",I,0",37,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/21/2001,,,0,",,0,0700",0,"P,,0,",0,"P,,0,0700",73,",,0",37,",,0",40,",,0,0700"
